chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
,,538210,0,0,0,0,0,3,0.0,0.0,0,Andre,0.5,655,False,,,45,538210.jpg,1.0,Brooks,0.0,False,,a,17,49,2,2520,182,1446,166,0.1,0.4,Brooks,19,0,0,0,1,0,0,0,0,0,0,0,6,2.8,1.0,2.0,0.6,0,0.00,0.01,0.01,0.12,348,155,317,159,303,146,357,163,,,,,,,0.0,0.0,0.05,0.05,0.57,4.74,472,253,320,143,310,134,536,199,0.0,0.0
,,487836,0,0,0,0,0,4,0.0,0.0,0,Antwoine,0.5,656,False,,,45,487836.jpg,1.0,Hackford,0.1,False,,a,17,49,2,5276,287,2994,349,0.1,0.4,Hackford,11,0,0,0,1,0,0,0,0,0,0,0,5,0.0,0.3,0.0,0.0,0,0.00,0.00,0.00,0.12,591,61,346,47,577,65,598,65,,,,,,,0.0,0.0,0.0,0.0,0.98,8.18,447,76,318,44,306,42,442,66,0.0,0.0
,,196100,0,0,0,0,0,3,2.8,2.8,2,Gustavo,3.3,663,False,,,50,196100.jpg,3.3,Hamer,0.1,False,,a,17,49,10,14019,564,3669,798,0.7,2.0,Hamer,270,1,0,0,6,0,0,0,1,0,0,0,48,63.4,59.9,43.0,16.6,3,0.42,0.23,0.65,7.47,121,43,68,48,96,58,82,49,2.0,,,,,,0.14,0.0,0.08,0.22,2.49,2.0,195,122,85,41,103,48,359,110,1.0,0.0
50.0,50.0,173807,0,0,0,0,0,3,-0.2,-0.2,0,Tom,0.0,666,False,Lack of match fitness - 50% chance of playing,2023-08-31T17:30:08.698593Z,50,173807.jpg,0.0,Davies,0.0,False,,d,17,49,0,104,6,124,44,0.0,0.0,T.Davies,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,658,273,655,271,649,265,662,273,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,192,119,658,272,659,272,683,287,0.0,0.0
,,244619,0,0,0,0,0,2,0.7,0.7,1,Luke,1.0,693,False,,,40,244619.jpg,1.0,Thomas,0.0,False,,a,17,49,1,1275,853,161,107,0.2,0.2,Thomas,22,0,0,0,0,0,0,0,0,0,0,0,3,7.8,0.0,33.0,4.1,0,0.16,0.00,0.16,0.10,315,120,422,162,115,19,280,102,,,,,,,0.65,0.0,0.0,0.65,0.41,0.0,651,194,241,77,268,88,583,205,0.0,0.0
,,242898,0,0,-1,1,0,3,2.0,2.0,0,Brennan,1.5,450,False,,,59,242898.jpg,2.0,Johnson,0.5,False,,a,18,6,6,15665,2520,31802,3030,0.3,1.0,Johnson,238,0,0,0,5,0,0,0,0,0,0,0,13,14.6,15.0,27.0,5.5,3,0.33,0.03,0.36,2.94,276,117,213,120,136,78,255,113,,,,,,,0.12,0.0,0.01,0.13,1.11,1.89,78,50,207,94,197,88,221,70,1.13,0.0
,,214572,0,0,0,0,0,1,0.5,0.5,0,Brandon,0.0,491,False,,,40,214572.jpg,0.0,Austin,0.2,False,,a,18,6,0,2759,220,4577,461,0.0,0.0,Austin,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,426,50,409,34,377,30,434,50,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,637,60,429,49,430,50,302,46,0.0,0.0
0.0,0.0,202993,-1,1,-1,1,0,3,0.0,0.0,0,Rodrigo,0.0,492,False,Knee injury - Expected back 04 Nov,2023-07-05T16:30:03.838788Z,54,202993.jpg,0.0,Bentancur,0.0,False,,i,18,6,0,218,16,589,39,0.0,0.0,Bentancur,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,681,291,680,290,677,287,683,291,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,138,84,680,290,681,290,660,272,0.0,0.0
,,227127,0,0,0,0,0,3,2.7,2.7,2,Yves,2.2,493,False,,,50,227127.jpg,2.2,Bissouma,0.6,False,,a,18,6,9,45019,2688,22307,4406,0.4,1.8,Bissouma,343,0,0,2,4,0,0,0,1,0,0,0,66,102.8,48.6,46.0,19.7,4,0.21,0.28,0.49,5.90,44,20,95,66,92,55,60,39,,,,,,,0.06,0.0,0.07,0.13,1.55,1.05,206,129,145,64,166,71,204,64,1.05,0.52
0.0,0.0,436234,0,0,0,0,0,3,0.0,0.0,0,Bryan,0.0,494,False,Groin Injury - Unknown return date,2023-08-04T11:00:04.405468Z,50,436234.jpg,0.0,Gil Salvatierra,0.0,False,,i,18,6,0,119,14,360,22,0.0,0.0,Bryan,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,663,277,662,275,656,269,667,277,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,212,132,663,276,664,276,675,281,0.0,0.0
,,115556,-1,1,-1,1,0,2,1.7,1.7,0,Ben,1.2,495,False,,,44,115556.jpg,2.5,Davies,0.6,False,,a,18,6,5,6472,830,25984,3390,0.3,1.1,Davies,28,0,1,0,0,0,0,0,0,0,0,0,10,9.2,4.3,10.0,2.3,0,0.56,0.01,0.57,0.47,304,115,281,94,217,65,316,115,,,,,,,1.8,0.0,0.03,1.83,1.51,0.0,502,129,217,64,146,44,207,79,0.0,0.0
,,93264,-1,1,-2,2,0,2,0.5,0.5,0,Eric,0.0,496,False,,,43,93264.jpg,0.0,Dier,0.7,False,,a,18,6,0,6473,791,47976,3899,0.0,0.0,Dier,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,479,190,464,187,435,171,486,190,,,3.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,575,154,484,186,485,186,194,75,0.0,0.0
,,241157,0,0,0,0,0,2,3.0,3.0,1,Emerson,2.5,497,False,,,45,241157.jpg,3.3,Leite de Souza Junior,1.5,False,,a,18,6,10,123364,1563,87324,11384,0.6,2.2,E.Royal,96,1,0,0,3,0,0,0,0,0,0,1,32,51.8,14.1,11.0,7.8,1,0.05,0.14,0.19,2.40,153,63,222,65,215,64,211,70,,,,,,,0.05,0.0,0.13,0.18,2.25,2.81,406,97,124,38,101,29,138,52,0.94,0.0
100.0,100.0,40383,0,0,0,0,0,1,0.5,0.5,0,Fraser,0.0,498,False,,2023-08-11T16:00:08.821890Z,40,40383.jpg,0.0,Forster,2.9,False,,a,18,6,0,4523,709,97450,5869,0.0,0.0,Forster,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,384,29,364,12,331,8,391,29,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,587,38,388,29,388,29,103,14,0.0,0.0
,,132015,-1,1,-2,2,0,3,1.0,1.0,0,Pierre-Emile,0.5,499,False,,,53,132015.jpg,0.7,Højbjerg,0.3,False,,a,18,6,2,3194,347,28098,2441,0.1,0.4,Højbjerg,66,0,0,0,1,0,0,0,1,0,0,0,13,16.8,8.3,0.0,2.6,0,0.00,0.26,0.26,1.13,269,113,262,141,668,278,314,140,,,,,,,0.0,0.0,0.35,0.35,1.54,1.36,149,94,329,152,368,175,254,75,0.0,0.0
0.0,0.0,78830,0,0,0,0,0,4,0.0,0.0,0,Harry,0.0,500,False,Transferred to Bayern Munich,2023-08-12T09:23:00.234032Z,125,78830.jpg,0.0,Kane,0.8,False,,u,18,6,0,565,0,309743,2629,0.0,0.0,Kane,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,703,90,703,90,703,90,703,90,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2,2,700,90,701,90,185,34,0.0,0.0
,,445044,0,0,0,0,0,3,4.0,4.0,1,Dejan,3.5,501,False,,,70,445044.jpg,3.5,Kulusevski,1.5,False,,a,18,6,14,52940,2779,56725,9223,0.5,2.0,Kulusevski,352,1,0,2,3,0,0,0,1,0,0,0,53,79.4,97.4,129.0,30.7,4,0.47,0.65,1.11,5.65,74,27,27,19,21,13,26,18,,,,,,,0.12,0.0,0.17,0.29,1.44,0.77,32,19,84,40,99,47,137,46,1.02,0.51
,,37915,0,0,-1,1,0,1,0.5,0.5,0,Hugo,0.0,502,False,,,49,37915.jpg,0.0,Lloris,0.7,False,,a,18,6,0,11189,1238,31969,2946,0.0,0.0,Lloris,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,620,83,616,77,609,76,627,83,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,232,10,624,82,625,83,195,26,0.0,0.0
0.0,0.0,200826,0,0,-2,2,0,3,0.0,0.0,0,Giovani,0.2,503,False,Thigh injury - Expected back 16 Sep,2023-09-01T13:00:09.098062Z,48,200826.jpg,1.0,Lo Celso,0.1,False,,i,18,6,1,1442,20,8204,869,0.0,0.2,Lo Celso,16,0,0,0,0,0,0,0,0,0,0,0,8,3.2,13.8,4.0,2.1,0,0.00,0.02,0.02,0.12,343,150,226,129,270,130,324,145,,,,,,,0.0,0.0,0.11,0.11,0.68,0.0,313,209,363,168,311,135,452,149,0.0,0.0
100.0,100.0,172780,1,-1,3,-3,0,3,7.7,7.7,7,James,7.2,504,True,,2023-08-19T23:00:06.143580Z,78,172780.jpg,7.2,Maddison,25.5,False,,a,18,6,29,1651301,247188,420130,12891,0.9,3.7,Maddison,337,2,2,2,3,0,0,0,1,0,0,4,109,162.2,168.4,171.0,50.1,4,1.60,1.80,3.40,5.78,4,2,9,8,6,3,3,2,1.0,,,,2.0,,0.43,0.0,0.48,0.91,1.54,0.8,17,10,6,5,6,5,13,6,1.07,0.53
,,231372,0,0,-1,1,0,3,0.5,0.5,0,Tanguy,0.0,505,False,,,44,231372.jpg,0.0,Ndombélé Alvaro,0.4,False,,a,18,6,0,12432,940,24851,2200,0.0,0.0,Ndombele,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,521,187,509,185,487,176,528,190,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,537,274,529,192,530,192,229,73,0.0,0.0
,,441164,0,0,-1,1,0,2,4.5,4.5,4,Pedro,4.0,506,False,,,49,441164.jpg,5.3,Porro,5.1,False,,a,18,6,16,349798,36199,95864,8905,0.8,3.3,Pedro Porro,267,0,1,2,2,0,0,0,0,0,0,0,83,61.4,46.5,23.0,13.1,3,0.37,0.39,0.76,3.75,124,48,102,22,152,32,120,33,,,4.0,,,,0.12,0.0,0.13,0.25,1.26,0.67,300,33,58,13,28,6,75,30,1.01,0.67
,,45034,0,0,-1,1,0,2,1.3,1.3,1,Ivan,0.8,507,False,,,49,45034.jpg,0.8,Perišić,2.3,False,,a,18,6,3,49146,3252,138645,13546,0.2,0.6,Perišić,88,0,0,0,1,0,0,0,1,0,0,0,21,23.0,55.7,18.0,9.7,0,0.04,0.65,0.69,1.43,244,100,78,17,172,40,176,52,3.0,,5.0,,,,0.04,0.0,0.66,0.7,1.46,1.02,235,25,283,95,359,116,115,45,0.0,0.0
100.0,100.0,212319,-1,1,-2,2,0,3,2.0,2.0,1,Richarlison,1.5,509,False,,2023-08-30T21:30:08.194107Z,68,212319.jpg,1.5,de Andrade,2.1,False,,a,18,6,6,92522,1374,281599,28676,0.2,0.9,Richarlison,236,0,0,1,3,0,0,0,1,0,0,0,-1,22.4,27.4,74.0,12.3,3,0.47,0.06,0.53,4.79,247,97,156,97,52,31,132,70,,,,,2.0,,0.18,0.0,0.02,0.2,1.83,1.14,38,23,208,95,235,108,119,37,1.14,0.38
0.0,0.0,214225,0,0,0,0,0,2,0.0,0.0,0,Joe,0.0,510,False,Season long loan to Leeds United,2023-08-11T10:47:30.310788Z,40,214225.jpg,0.0,Rodon,0.1,False,,u,18,6,0,0,0,9147,439,0.0,0.0,Rodon,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,425,159,408,156,376,137,433,160,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,636,187,428,153,429,153,402,153,0.0,0.0
100.0,100.0,221632,1,-1,2,-2,0,2,7.3,7.3,7,Cristian,6.8,511,True,,2023-08-13T21:30:07.025180Z,47,221632.jpg,6.8,Romero,11.8,False,,a,18,6,27,993508,215970,78908,7010,1.4,5.7,Romero,283,2,0,2,2,0,0,0,0,0,0,1,101,149.4,3.2,46.0,19.9,4,0.62,0.03,0.65,4.01,10,2,290,99,91,12,59,9,,,,,,,0.2,0.0,0.01,0.21,1.28,0.64,321,35,9,1,10,2,35,11,1.27,0.64
,,173904,0,0,-1,1,0,2,0.5,0.5,0,Davinson,0.0,512,False,,,44,173904.jpg,0.0,Sánchez,0.2,False,,a,18,6,0,2180,354,6543,666,0.0,0.0,Sánchez,76,0,0,0,2,0,0,0,1,0,0,0,9,17.0,5.0,4.0,2.6,0,0.12,0.03,0.15,2.02,268,105,277,92,262,89,310,113,,,,,,,0.14,0.0,0.04,0.18,2.39,2.37,514,134,514,202,515,202,346,132,0.0,0.0
,,482442,0,0,0,0,0,3,4.5,4.5,1,Pape Matar,4.0,513,False,,,45,482442.jpg,4.0,Sarr,3.3,False,,a,18,6,16,266569,24743,73224,15563,0.9,3.6,Sarr,215,1,1,1,1,0,0,0,1,0,0,2,63,84.4,54.1,134.0,27.4,3,1.28,0.49,1.77,3.18,61,24,86,59,19,11,32,23,,,,,,,0.54,0.0,0.21,0.75,1.33,0.42,444,236,57,25,69,30,95,28,1.26,0.42
0.0,0.0,184349,0,0,0,0,0,2,0.0,0.0,0,Ryan,0.0,514,False,Hamstring injury - Unknown return date,2023-07-12T00:30:03.648310Z,45,184349.jpg,0.0,Sessegnon,0.0,False,,i,18,6,0,180,24,496,42,0.0,0.0,Sessegnon,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,557,218,553,217,537,212,564,218,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,369,69,564,217,565,217,663,222,0.0,0.0
,,209042,0,0,-2,2,0,3,1.3,1.3,1,Oliver,0.8,515,False,,,48,209042.jpg,1.0,Skipp,0.1,False,,a,18,6,3,2204,305,12840,793,0.2,0.6,Skipp,95,0,0,0,3,0,0,0,1,0,0,0,17,6.0,9.4,4.0,1.9,1,0.00,0.02,0.02,1.96,330,143,258,138,271,131,327,147,,,,,,,0.0,0.0,0.02,0.02,1.86,2.84,314,210,282,129,312,136,389,122,0.95,0.0
,,85971,1,-1,1,-1,1,3,7.5,7.5,20,Son,7.0,516,True,,,91,85971.jpg,7.0,Heung-min,9.0,False,,a,18,6,28,489132,278228,211937,8129,0.8,3.1,Son,325,3,0,2,3,0,0,0,0,0,0,3,104,132.0,123.3,140.0,39.4,4,1.38,0.79,2.17,5.11,17,7,19,12,17,10,13,10,2.0,,1.0,,1.0,,0.38,0.0,0.22,0.6,1.42,0.83,5,3,8,6,9,6,48,18,1.11,0.55
0.0,0.0,232859,0,0,0,0,0,2,0.0,0.0,0,Djed,0.0,517,False,Season-long loan to Leeds United,2023-08-31T08:53:56.855071Z,40,232859.jpg,0.0,Spence,0.5,False,,u,18,6,0,6594,0,22838,4676,0.0,0.0,Spence,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,432,161,416,158,384,139,440,162,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,644,189,435,155,436,155,227,86,0.0,0.0
0.0,0.0,199584,0,0,0,0,0,2,0.0,0.0,0,Japhet,0.0,518,False,Season-long loan to Augsburg,2023-09-01T15:33:02.832710Z,40,199584.jpg,0.0,Tanganga,0.7,False,,u,18,6,0,11423,0,30252,7017,0.0,0.0,Tanganga,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,417,154,400,151,368,132,425,155,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,627,181,420,148,421,148,189,72,0.0,0.0
,,487053,1,-1,2,-2,1,2,6.3,6.3,5,Destiny,5.8,519,True,,,47,487053.jpg,5.8,Udogie,12.9,False,,a,18,6,23,1038438,151130,50181,8699,1.2,4.9,Udogie,330,0,2,2,4,0,0,0,1,0,0,4,96,87.6,55.3,49.0,19.2,4,0.15,0.49,0.64,5.55,56,13,81,18,86,10,63,10,,,,,,,0.04,0.0,0.13,0.17,1.51,1.09,323,37,19,3,21,4,30,8,1.09,0.55
,,184254,0,0,1,-1,1,1,5.7,5.7,2,Guglielmo,5.2,520,True,,,51,184254.jpg,5.2,Vicario,4.8,False,,a,18,6,21,399234,51156,59962,14173,1.0,4.1,Vicario,360,0,0,2,4,0,0,0,1,0,16,3,100,125.8,0.0,0.0,12.5,4,0.00,0.00,0.00,6.03,22,6,671,83,666,82,128,6,,,,,,,0.0,4.0,0.0,0.0,1.51,1.0,161,4,24,1,31,1,78,12,1.0,0.5
0.0,0.0,175941,0,0,0,0,0,1,0.0,0.0,0,Alfie,0.0,521,False,Ankle injury - Unknown return date,2023-08-11T16:00:08.892883Z,40,175941.jpg,0.0,Whiteman,0.2,False,,i,18,6,0,695,65,7615,498,0.0,0.0,Whiteman,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,412,46,395,30,363,26,420,46,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,622,56,415,45,416,46,318,51,0.0,0.0
,,235674,-1,1,-2,2,1,3,3.3,3.3,10,Manor,2.8,583,False,,,53,235674.jpg,5.5,Solomon,0.1,False,,a,18,6,11,5083,4293,7101,504,0.5,2.1,Solomon,69,0,2,0,1,0,0,0,0,0,0,2,41,51.2,55.4,24.0,13.1,1,0.12,0.31,0.43,0.99,156,56,80,55,149,85,122,64,,,,,,,0.16,0.0,0.4,0.56,1.29,1.3,155,98,112,49,25,13,362,111,1.3,0.0
,,491279,0,0,0,0,0,2,4.3,4.3,1,Micky,3.8,639,False,,,45,491279.jpg,3.8,van de Ven,1.2,False,,a,18,6,15,93010,5882,20287,4848,0.8,3.3,Van de Ven,360,0,0,2,4,0,0,0,0,0,0,1,94,79.4,7.4,10.0,9.7,4,0.04,0.05,0.09,6.03,73,22,265,86,218,66,175,51,,,,,,,0.01,0.0,0.01,0.02,1.51,1.0,454,112,67,18,82,24,151,56,1.0,0.5
0.0,0.0,490145,0,0,0,0,0,4,0.0,0.0,0,Dane,0.0,640,False,Season-long loan to  Ipswich Town,2023-09-01T07:25:42.681391Z,45,490145.jpg,0.0,Scarlett,0.3,False,,u,18,6,0,7772,0,17247,3024,0.0,0.0,Scarlett,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,593,62,589,65,579,66,600,66,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,449,77,596,65,597,65,277,48,0.0,0.0
,,536908,0,0,0,0,0,4,0.5,0.5,0,Alejo,0.0,641,False,,,55,536908.jpg,0.0,Véliz,0.1,False,,a,18,6,0,2597,295,4754,490,0.0,0.0,Veliz,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,687,82,687,83,685,84,689,84,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,122,39,686,84,687,84,482,69,0.0,0.0
,,548308,0,0,0,0,0,2,1.7,1.7,0,Ashley,0.0,702,False,,,40,548308.jpg,0.0,Phillips,0.0,False,,a,18,6,0,762,762,64,64,0.0,0.0,Phillips,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,476,187,460,184,431,168,483,187,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,697,224,481,183,482,183,615,214,0.0,0.0
100.0,100.0,210494,0,0,0,0,0,2,1.2,2.7,2,Nayef,2.2,522,False,,2023-08-20T22:00:06.978879Z,45,210494.jpg,3.0,Aguerd,0.7,False,,a,19,21,9,25756,2481,22423,2184,0.5,2.0,N.Aguerd,246,1,0,0,3,0,0,0,0,1,0,0,34,80.0,11.1,33.0,12.4,3,0.13,0.01,0.14,5.43,71,20,246,78,116,20,129,34,,,,,,,0.05,0.0,0.0,0.05,1.99,1.1,381,79,135,40,114,32,191,73,1.1,0.0
,,57531,0,0,1,-1,1,4,3.8,5.3,2,Michail,4.8,523,False,,,61,57531.jpg,4.8,Antonio,5.6,False,,a,19,21,19,403047,15286,143093,52024,0.8,3.1,Antonio,309,2,0,3,1,0,0,0,1,0,0,4,69,85.8,21.5,72.0,17.9,4,0.95,0.35,1.30,4.94,58,7,183,24,53,19,75,15,,,,,,,0.28,0.0,0.1,0.38,1.44,0.29,61,21,37,12,48,13,66,12,1.17,0.87
,,84182,0,0,1,-1,0,1,4.0,5.5,2,Alphonse,5.0,524,False,,,41,84182.jpg,5.0,Areola,28.2,False,,a,19,21,20,656121,74378,125922,16366,1.2,4.9,Areola,360,0,0,0,4,0,1,0,0,0,16,2,82,119.4,0.0,0.0,11.9,4,0.00,0.00,0.00,6.77,30,8,463,58,434,54,137,8,,,,,,,0.0,4.0,0.0,0.0,1.69,1.0,580,32,29,2,36,2,9,1,1.0,0.0
,,172841,0,0,-1,1,0,3,1.8,3.3,3,Saïd,2.8,525,False,,,59,172841.jpg,2.8,Benrahma,0.7,False,,a,19,21,11,16474,903,39765,4052,0.5,1.9,Benrahma,279,0,1,1,3,0,0,0,0,0,0,0,33,40.4,84.3,80.0,20.4,3,0.38,0.54,0.92,5.75,187,73,39,27,47,28,57,37,,,2.0,,2.0,,0.12,0.0,0.17,0.29,1.85,0.97,73,45,118,53,140,61,188,58,0.97,0.32
,,178186,0,0,1,-1,1,3,6.5,8.0,7,Jarrod,7.5,526,True,,,71,178186.jpg,7.5,Bowen,9.8,False,,a,19,21,30,601936,75903,154364,34573,1.1,4.2,Bowen,360,3,1,0,4,0,0,0,1,0,0,5,91,147.0,61.6,177.0,38.5,4,2.38,0.50,2.88,6.77,12,5,64,44,5,2,14,11,2.0,,4.0,,4.0,,0.6,0.0,0.12,0.72,1.69,1.0,30,17,3,2,3,2,46,16,1.0,0.0
,,149519,0,0,-1,1,0,3,-0.8,0.7,0,Maxwel,0.2,527,False,,,54,149519.jpg,1.0,Cornet,0.1,False,,a,19,21,1,486,41,3223,278,0.0,0.2,Cornet,1,0,0,0,0,0,0,0,0,0,0,0,2,2.2,0.0,0.0,0.2,0,0.00,0.00,0.00,0.00,356,162,677,287,674,284,378,173,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,129,76,373,175,340,158,468,160,0.0,0.0
,,164555,0,0,0,0,0,2,1.0,2.5,2,Vladimír,2.0,528,False,,,45,164555.jpg,2.0,Coufal,0.4,False,,a,19,21,8,16757,797,8504,1509,0.4,1.8,Coufal,360,0,0,0,4,0,0,0,0,0,0,0,53,72.2,45.4,0.0,11.8,4,0.00,0.26,0.26,6.77,91,30,104,23,531,209,140,37,,,,,,,0.0,0.0,0.06,0.06,1.69,1.0,358,61,154,49,177,58,241,91,1.0,0.0
,,222017,0,0,-1,1,0,3,-1.0,0.5,0,Conor,0.0,529,False,,,44,222017.jpg,0.0,Coventry,0.1,False,,a,19,21,0,1556,298,3552,260,0.0,0.0,Coventry,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,515,185,502,183,480,174,522,188,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,529,272,523,190,524,190,436,141,0.0,0.0
,,55459,0,0,-1,1,0,2,-1.0,0.5,0,Aaron,0.0,530,False,,,44,55459.jpg,0.0,Cresswell,0.6,False,,a,19,21,0,5127,380,39620,3379,0.0,0.0,Cresswell,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,485,193,471,190,444,176,492,193,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,486,117,492,191,493,191,205,78,0.0,0.0
0.0,0.0,220585,0,0,0,0,0,3,0.0,0.0,0,Flynn,0.0,531,False,Season-long loan to Southampton,2023-08-23T08:39:25.105821Z,50,220585.jpg,0.0,Downes,0.0,False,,u,19,21,0,126,0,1543,102,0.0,0.0,Downes,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,662,276,660,274,654,268,666,276,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,202,126,662,275,663,275,610,243,0.0,0.0
,,109533,0,0,0,0,0,2,1.0,2.5,1,Emerson,2.0,532,False,,,45,109533.jpg,2.0,Palmieri dos Santos,0.8,False,,a,19,21,8,47293,1864,16418,3870,0.4,1.8,Emerson,360,0,1,0,4,0,0,0,3,0,0,0,43,69.4,54.2,18.0,14.2,4,0.03,0.43,0.46,6.77,101,37,85,19,170,38,107,26,3.0,,,,,,0.01,0.0,0.11,0.12,1.69,1.0,351,58,153,48,176,57,184,70,1.0,0.0
,,37096,0,0,-1,1,0,1,-1.0,0.5,0,Lukasz,0.0,533,False,,,44,37096.jpg,0.0,Fabianski,2.1,False,,a,19,21,0,13725,954,107858,8742,0.0,0.0,Fabianski,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,481,73,466,59,438,55,488,73,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,480,25,488,72,489,73,120,17,0.0,0.0
,,217593,0,0,-1,1,0,3,0.2,1.7,1,Pablo,1.2,534,False,,,49,217593.jpg,1.2,Fornals Malla,0.1,False,,a,19,21,5,1151,87,4500,440,0.2,1.0,P.Fornals,124,0,0,0,2,0,0,0,0,0,0,0,17,17.6,26.0,34.0,7.8,1,0.20,0.10,0.30,2.16,266,111,162,101,112,67,213,99,5.0,,,,,,0.15,0.0,0.07,0.22,1.57,1.45,284,189,230,104,259,117,444,144,0.73,0.0
,,84939,-1,1,-2,2,0,4,-0.2,1.3,1,Danny,0.8,535,False,,,58,84939.jpg,1.0,Ings,1.0,False,,a,19,21,3,10739,996,97290,7629,0.1,0.5,Ings,27,0,0,0,2,0,0,0,0,0,0,0,5,8.2,0.6,7.0,1.6,0,0.12,0.01,0.13,1.57,313,37,334,44,240,43,335,43,,,,,,,0.4,0.0,0.03,0.43,5.23,6.67,81,26,294,41,346,47,160,28,0.0,0.0
